substage_ID	substage_name
2701105	攻城戦 Lv.6
2701106	攻城戦 Lv.7
2701107	攻城戦 Lv.8
2701108	攻城戦 Lv.9
2701109	攻城戦 Lv.10
2701110	攻城戦 Lv.11
2701111	攻城戦 Lv.12
2701112	攻城戦 Lv.13
2701113	攻城戦 Lv.14
2701114	攻城戦 Lv.15
2701115	攻城戦 Lv.16
2701116	攻城戦 Lv.17
2701117	攻城戦 Lv.18
2701118	攻城戦 Lv.19
2701119	攻城戦 Lv.MAX
2701200	対決！PART.1
2701201	対決！PART.2
2701202	対決！PART.3
2701203	対決！PART.4
2701204	対決！PART.5
2701205	対決！PART.6
2701206	対決！PART.7
2701207	対決！PART.8
2701208	対決！PART.9
2701209	対決！PART.10
2701210	対決！PART.11
2701211	対決！PART.12
2701212	対決！PART.13
2701213	対決！PART.14
2701214	対決！PART.15
2701215	対決！PART.16
2701216	対決！PART.17
2701217	対決！PART.18
2701218	対決！PART.19
2701219	対決！PART.20
2701220	対決！PART.21
2701221	対決！PART.22
2701222	対決！PART.23
2701223	対決！PART.24
2701224	対決！PART.25
2701225	対決！PART.26
2701226	対決！PART.27
2701227	対決！PART.28
2701228	対決！PART.29
2701229	対決！LAST PART
2701300	突然の死 Lv.1
2701301	突然の死 Lv.2
2701302	突然の死 Lv.3
2701303	突然の死 Lv.4
2701304	突然の死 Lv.5
2701305	突然の死 Lv.6
2701306	突然の死 Lv.7
2701307	突然の死 Lv.8
2701308	突然の死 Lv.9
2701309	突然の死 Lv.10
2701310	突然の死 Lv.11
2701311	突然の死 Lv.12
2701312	突然の死 Lv.13
2701313	突然の死 Lv.14
2701314	突然の死 Lv.15
2701315	突然の死 Lv.16
2701316	突然の死 Lv.17
2701317	突然の死 Lv.18
2701318	突然の死 Lv.19
2701319	突然の死 Lv.MAX
3000000	Korea
3000001	Mongolia
3000002	China
3000003	Thailand
3000004	Cambodia
3000005	Philippines
3000006	Japan
3000007	Australia
3000008	Singapore
3000009	Maldives
3000010	India
3000011	Nepal
3000012	Dubai
3000013	Saudi Arabia
3000014	Kenya
3000015	Madagascar
3000016	South Africa
3000017	Ghana
3000018	Sahara
3000019	Egypt
3000020	Turkey
3000021	Russia
3000022	Greece
3000023	Italy
3000024	Monaco
3000025	Spain
3000026	France
3000027	Germany
3000028	Denmark
3000029	Mount Aku
3000030	Norway
3000031	United Kingdom
3000032	Greenland
3000033	Canada
3000034	New York
3000035	Bermuda
3000036	Jamaica
3000037	Colombia
3000038	Brazil
3000039	Argentina
3000040	Machu Picchu
3000041	Easter Island
3000042	Mexico
3000043	NASA
3000044	Las Vegas
3000045	Hollywood
3000046	Alaska
3000047	Hawaii
3000048	Moon
3100000	Woodlands Area 1
3100001	Woodlands Area 2
3100002	Woodlands Area 3
3100003	Woodlands Area 4
3100004	Deep Jungle Area 5
3100005	Deep Jungle Area 6
3100006	Deep Jungle Area 7
3100007	Deep Jungle Area 8
3100100	Badlands Area 1
3100101	Badlands Area 2
3100102	Badlands Area 3
3100103	Badlands Area 4
3100104	Burning Sands Area 5
3100105	Burning Sands Area 6
3100106	Burning Sands Area 7
3100107	Burning Sands Area 8
3100200	Magma Tunnel Area 1
3100201	Magma Tunnel Area 2
3100202	Magma Tunnel Area 3
3100203	Magma Tunnel Area 4
3100204	Lava Caves Area 5
3100205	Lava Caves Area 6
3100206	Lava Caves Area 7
3100207	Lava Caves Area 8
